20140108,702,32.6017,32.6017,32.6017,32.6017,129.698,1,0,0
20140108,706,32.5475,32.5475,32.5475,32.5475,90.8997,1,0,0
20140108,710,32.5566,32.5566,32.5475,32.5475,2327.92,1,0,0
20140108,711,32.5475,32.5475,32.5475,32.5475,332.56,1,0,0
20140108,713,32.5295,32.5926,32.5205,32.5926,6872.9,1,0,0
20140108,722,32.5656,32.5656,32.5656,32.5656,554.266,1,0,0
20140108,724,32.5836,32.6919,32.5836,32.5926,12284.8,1,0,0
20140108,725,32.5836,32.5926,32.5836,32.5926,554.266,1,0,0
20140108,727,32.5566,32.5566,32.5566,32.5566,2217.07,1,0,0
20140108,729,32.5926,32.5926,32.5836,32.5836,1385.67,1,0,0
20140108,730,32.5926,32.5926,32.5836,32.5836,1662.8,1,0,0
20140108,731,32.5926,32.5926,32.5566,32.5926,7736.45,1,0,0
20140108,738,32.6017,32.6377,32.6017,32.6377,943.361,1,0,0
20140108,739,32.6377,32.6377,32.6377,32.6377,554.266,1,0,0
20140108,740,32.6377,32.6377,32.6377,32.6377,594.174,1,0,0
20140108,744,32.6017,32.6017,32.6017,32.6017,719.438,1,0,0
20140108,745,32.5746,32.5746,32.5746,32.5746,32.1474,1,0,0
20140108,749,32.6287,32.6287,32.6287,32.6287,554.266,1,0,0
20140108,755,32.6287,32.6287,32.6287,32.6287,554.266,1,0,0
20140108,759,32.6287,32.6287,32.5746,32.6017,6540.34,1,0,0
20140108,800,32.4934,32.6017,32.4934,32.6017,5376.38,1,0,0
20140108,802,32.6107,32.6377,32.6107,32.6377,886.826,1,0,0
20140108,803,32.6377,32.6377,32.6107,32.6107,2993.04,1,0,0
20140108,804,32.6558,32.6558,32.6107,32.6107,114656,1,0,0
20140108,805,32.6107,32.6468,32.6107,32.6287,18091.3,1,0,0
20140108,806,32.6287,32.6287,32.6287,32.6287,5542.66,1,0,0
20140108,807,32.6468,32.6468,32.6468,32.6468,44.3413,1,0,0
20140108,808,32.6287,32.6558,32.6287,32.6558,11640.7,1,0,0
20140108,809,32.6567,32.7189,32.6558,32.6558,3491.88,1,0,0
20140108,810,32.7009,32.7009,32.6738,32.6738,2438.77,1,0,0
20140108,811,32.6558,32.6558,32.6558,32.6558,1441.09,1,0,0
20140108,812,32.6738,32.6738,32.6738,32.6738,3879.86,1,0,0
20140108,813,32.6919,32.6919,32.6919,32.6919,2771.33,1,0,0
20140108,815,32.6747,32.6747,32.6747,32.6747,870.198,1,0,0
20140108,816,32.6738,32.6738,32.6558,32.6558,1496.52,1,0,0
20140108,817,32.6738,32.6828,32.6738,32.6828,5986.08,1,0,0
20140108,818,32.6738,32.6738,32.6738,32.6738,1076.39,1,0,0
20140108,819,32.6828,32.6828,32.6828,32.6828,221.706,1,0,0
20140108,821,32.6738,32.6919,32.6738,32.6919,279904,1,0,0
20140108,823,32.6919,32.6919,32.6828,32.6828,5210.1,1,0,0
20140108,824,32.6738,32.6828,32.6738,32.6828,570.894,1,0,0
20140108,825,32.6738,32.6919,32.6738,32.6919,2803.48,1,0,0
20140108,826,32.7279,32.7279,32.6738,32.6738,9311.67,1,0,0
20140108,827,32.6738,32.6738,32.6558,32.6558,5819.8,1,0,0
20140108,828,32.6558,32.6558,32.6197,32.6197,15679.1,1,0,0
20140108,829,32.6107,32.6107,32.6017,32.6017,2771.33,1,0,0
20140108,830,32.6197,32.6197,32.6197,32.6197,33.256,1,0,0
20140108,831,32.6197,32.6197,32.6017,32.6017,1673.88,1,0,0
20140108,832,32.6468,32.6468,32.6468,32.6468,1108.53,1,0,0
20140108,833,32.6197,32.6197,32.6197,32.6197,110.853,1,0,0
20140108,834,32.6197,32.6197,32.6197,32.6197,156.303,1,0,0
20140108,835,32.6197,32.6197,32.6197,32.6197,221.706,1,0,0
20140108,836,32.6287,32.6377,32.6287,32.6377,665.12,1,0,0
20140108,837,32.6468,32.6468,32.6468,32.6468,55.4266,1,0,0
20140108,838,32.6468,32.6468,32.6468,32.6468,1108.53,1,0,0
20140108,839,32.6468,32.6558,32.6468,32.6558,8369.42,1,0,0
20140108,840,32.6558,32.6558,32.6017,32.6107,8152.15,1,0,0
20140108,841,32.6107,32.6107,32.6107,32.6107,199.536,1,0,0
20140108,845,32.6107,32.6107,32.6107,32.6107,1219.39,1,0,0
20140108,849,32.6017,32.6017,32.6017,32.6017,110.853,1,0,0
20140108,851,32.6107,32.6107,32.6017,32.6017,9383.73,1,0,0
20140108,852,32.6107,32.6107,32.6107,32.6107,13537.4,1,0,0
20140108,853,32.6107,32.6107,32.6107,32.6107,138.567,1,0,0
20140108,854,32.6107,32.6107,32.6107,32.6107,1108.53,1,0,0
20140108,855,32.6017,32.6107,32.6017,32.6107,2943.15,1,0,0
20140108,857,32.6468,32.6468,32.6468,32.6468,5210.1,1,0,0
20140108,900,32.6558,32.6558,32.6558,32.6558,110.853,1,0,0
20140108,902,32.6558,32.6558,32.6558,32.6558,1108.53,1,0,0
20140108,904,32.6558,32.6558,32.6558,32.6558,387.986,1,0,0
20140108,909,32.6558,32.6558,32.6558,32.6558,1496.52,1,0,0
20140108,910,32.6558,32.6558,32.6377,32.6377,11639.6,1,0,0
20140108,911,32.6377,32.6377,32.6377,32.6377,110.853,1,0,0
20140108,912,32.6287,32.6287,32.5836,32.6017,8535.7,1,0,0
20140108,913,32.6017,32.6017,32.6017,32.6017,1108.53,1,0,0
20140108,914,32.5926,32.5926,32.5656,32.5656,17581.3,1,0,0
20140108,915,32.5475,32.5566,32.5295,32.5475,4323.28,1,0,0
20140108,917,32.5475,32.5475,32.5475,32.5475,1330.24,1,0,0
20140108,918,32.5475,32.6017,32.5475,32.6017,13125,1,0,0
20140108,919,32.6017,32.6017,32.5746,32.5746,2106.21,1,0,0
20140108,920,32.5656,32.5656,32.5656,32.5656,45848.9,1,0,0
20140108,921,32.5566,32.5656,32.5475,32.5656,57311.1,1,0,0
20140108,922,32.5385,32.5385,32.5295,32.5295,12083,1,0,0
20140108,923,32.5385,32.5385,32.5205,32.5205,11429,1,0,0
20140108,924,32.5024,32.5114,32.4754,32.4754,12958.7,1,0,0
20140108,925,32.4754,32.5475,32.4754,32.4754,22281.5,1,0,0
20140108,927,32.4844,32.5566,32.4663,32.4754,104202,1,0,0
20140108,928,32.5385,32.5566,32.4844,32.5114,43967.7,1,0,0
20140108,929,32.5114,32.5114,32.5024,32.5024,10087.6,1,0,0
20140108,930,32.4754,32.5205,32.4303,32.4483,2.46889e+06,1,0,0
20140108,931,32.4303,32.5024,32.4032,32.4348,390117,1,0,0
20140108,932,32.4348,32.4754,32.4303,32.4709,237637,1,0,0
20140108,933,32.4709,32.4754,32.4393,32.4663,333776,1,0,0
20140108,934,32.4754,32.4754,32.4393,32.4754,135065,1,0,0
20140108,935,32.4754,32.4754,32.4393,32.4403,185970,1,0,0
20140108,936,32.4393,32.4754,32.4212,32.4754,411953,1,0,0
20140108,937,32.4754,32.4925,32.4573,32.4754,314675,1,0,0
20140108,938,32.4731,32.5205,32.4483,32.4844,345828,1,0,0
20140108,939,32.4844,32.5024,32.4483,32.4528,228695,1,0,0
20140108,940,32.4572,32.4754,32.3942,32.3942,275035,1,0,0
20140108,941,32.3942,32.4032,32.3536,32.3761,323688,1,0,0
20140108,942,32.3761,32.3852,32.2949,32.304,417922,1,0,0
20140108,943,32.304,32.331,32.2949,32.3175,155867,1,0,0
20140108,944,32.313,32.322,32.313,32.3175,45209.3,1,0,0
20140108,945,32.313,32.322,32.2949,32.313,225277,1,0,0
20140108,946,32.304,32.3049,32.2769,32.2769,153992,1,0,0
20140108,947,32.2769,32.295,32.2769,32.2904,135442,1,0,0
20140108,948,32.2859,32.2949,32.2498,32.2498,227322,1,0,0
20140108,949,32.2498,32.2769,32.2498,32.2769,240256,1,0,0
20140108,950,32.2679,32.2769,32.2408,32.2679,352308,1,0,0
20140108,951,32.2679,32.304,32.2589,32.277,270063,1,0,0
20140108,952,32.2814,32.2859,32.2498,32.2859,180305,1,0,0
20140108,953,32.2859,32.304,32.2679,32.2949,274095,1,0,0
20140108,954,32.2949,32.322,32.2769,32.322,144359,1,0,0
20140108,955,32.322,32.3671,32.313,32.3671,210232,1,0,0
20140108,956,32.3671,32.4032,32.3581,32.382,508945,1,0,0
20140108,957,32.3761,32.4212,32.3761,32.4212,181858,1,0,0
20140108,958,32.4167,32.4393,32.4122,32.4303,210934,1,0,0
20140108,959,32.4393,32.4393,32.4212,32.4303,203583,1,0,0
20140108,1000,32.4212,32.4303,32.3942,32.4303,175362,1,0,0
20140108,1001,32.4303,32.4303,32.4032,32.4257,123544,1,0,0
20140108,1002,32.4257,32.4393,32.4212,32.4303,99462,1,0,0
20140108,1003,32.4303,32.4573,32.4303,32.4393,182797,1,0,0
20140108,1004,32.4393,32.4483,32.4212,32.4393,160059,1,0,0
20140108,1005,32.4393,32.4393,32.4303,32.4303,48495,1,0,0
20140108,1006,32.4393,32.4754,32.4348,32.4663,225966,1,0,0
20140108,1007,32.4663,32.4934,32.4573,32.4754,245836,1,0,0
20140108,1008,32.4844,32.5656,32.4754,32.5187,389583,1,0,0
20140108,1009,32.516,32.5656,32.5114,32.5476,128897,1,0,0
20140108,1010,32.5566,32.6017,32.5295,32.5376,558882,1,0,0
20140108,1011,32.5385,32.5385,32.4663,32.4709,279987,1,0,0
20140108,1012,32.4663,32.5114,32.4212,32.4934,267680,1,0,0
20140108,1013,32.4979,32.5024,32.4663,32.4663,208991,1,0,0
20140108,1014,32.4709,32.4754,32.4393,32.4483,101824,1,0,0
20140108,1015,32.4483,32.4573,32.4303,32.4483,75195.1,1,0,0
20140108,1016,32.4393,32.4618,32.4393,32.4483,53643,1,0,0
20140108,1017,32.4573,32.4754,32.4573,32.4663,93478.1,1,0,0
20140108,1018,32.4727,32.4754,32.4663,32.4668,68970.7,1,0,0
20140108,1019,32.4709,32.4754,32.4663,32.4663,38512.6,1,0,0
20140108,1020,32.4663,32.4844,32.4663,32.4844,348513,1,0,0
20140108,1021,32.4844,32.4844,32.4754,32.4799,98269.2,1,0,0
20140108,1022,32.4799,32.4934,32.4754,32.4934,71219.9,1,0,0
20140108,1023,32.4889,32.5114,32.4754,32.5069,124110,1,0,0
20140108,1024,32.5114,32.5475,32.5114,32.5114,175578,1,0,0
20140108,1025,32.5114,32.5205,32.4754,32.4799,111221,1,0,0
20140108,1026,32.4844,32.4844,32.4754,32.4754,80165.8,1,0,0
20140108,1027,32.4799,32.4844,32.4483,32.4483,198412,1,0,0
20140108,1028,32.4483,32.4528,32.4303,32.4393,129722,1,0,0
20140108,1029,32.4483,32.4483,32.4303,32.4393,45511.9,1,0,0
20140108,1030,32.4483,32.4483,32.4393,32.4456,78124.9,1,0,0
20140108,1031,32.4438,32.4483,32.4303,32.4348,167585,1,0,0
20140108,1032,32.4303,32.4393,32.4122,32.4167,92313.1,1,0,0
20140108,1033,32.4122,32.4303,32.4122,32.4122,114098,1,0,0
20140108,1034,32.4123,32.4303,32.4122,32.4303,95492.3,1,0,0
20140108,1035,32.4302,32.4483,32.4212,32.4393,34192.7,1,0,0
20140108,1036,32.4414,32.4754,32.4303,32.4727,189567,1,0,0
20140108,1037,32.4754,32.4844,32.4663,32.4844,38390.7,1,0,0
20140108,1038,32.4754,32.4844,32.4663,32.4754,79568.3,1,0,0
20140108,1039,32.4754,32.4934,32.4663,32.4663,116500,1,0,0
20140108,1040,32.4663,32.4754,32.4573,32.4573,74398.1,1,0,0
20140108,1041,32.4573,32.4754,32.4573,32.4709,48324.3,1,0,0
20140108,1042,32.4709,32.4754,32.4483,32.4572,631309,1,0,0
20140108,1043,32.4501,32.4573,32.4303,32.4393,146044,1,0,0
20140108,1044,32.4348,32.4393,32.4303,32.4384,40873.8,1,0,0
20140108,1045,32.4303,32.4312,32.4212,32.4303,52664.2,1,0,0
20140108,1046,32.4303,32.4393,32.4257,32.4393,53316,1,0,0
20140108,1047,32.4393,32.4393,32.4303,32.4393,21083.2,1,0,0
20140108,1048,32.4393,32.4393,32.4303,32.4393,34229.3,1,0,0
20140108,1049,32.4393,32.4393,32.4122,32.4366,133076,1,0,0
20140108,1050,32.4393,32.4393,32.4303,32.4393,67836.7,1,0,0
20140108,1051,32.4303,32.4393,32.4212,32.4303,120905,1,0,0
20140108,1052,32.4303,32.4393,32.4303,32.4393,58420.8,1,0,0
20140108,1053,32.4393,32.4573,32.4303,32.4483,127670,1,0,0
20140108,1054,32.4483,32.4483,32.4303,32.4303,92190,1,0,0
20140108,1055,32.4348,32.4591,32.4303,32.4483,168330,1,0,0
20140108,1056,32.4484,32.4573,32.4393,32.4393,36927.4,1,0,0
20140108,1057,32.4393,32.4573,32.4393,32.4483,24711.4,1,0,0
20140108,1058,32.4573,32.4573,32.4483,32.4483,13273.6,1,0,0
20140108,1059,32.4528,32.4573,32.4212,32.4303,161878,1,0,0
20140108,1100,32.4338,32.4483,32.4338,32.4483,45179.4,1,0,0
20140108,1101,32.442,32.4573,32.4303,32.4392,161826,1,0,0
20140108,1102,32.4303,32.4393,32.4303,32.4303,62403.7,1,0,0
20140108,1103,32.4303,32.4393,32.4303,32.4392,21935.6,1,0,0
20140108,1104,32.4393,32.4483,32.4212,32.4438,98581.8,1,0,0
20140108,1105,32.4393,32.4483,32.4393,32.4393,129085,1,0,0
20140108,1106,32.4393,32.4482,32.4122,32.4168,406502,1,0,0
